#  i    j     Ez     Tz    Tzl
  85   79    4.7   49.1    4.7
  85   80    4.7   51.8    4.7
  85   81    4.7   18.2    4.7
  85   82    4.7   39.6    4.7
  85   83    4.7  116.3    4.7
  85   84    4.5  116.3    4.5
  85   85    4.6   39.6    4.6
  85   86    4.7    4.7    4.7
  85   87    4.8   57.8    4.8
  85   88    4.7  126.0    4.7
  85   89    4.6   65.3    4.6
  85   90    4.6   17.3    4.6
  85   91    4.6   23.1    4.6
  85   92    4.8    8.8    4.8
  85   93    4.8    7.0    4.8
  85   94    4.8   23.1    4.8
  85   95    4.7   32.2    4.7
  85   96    4.6    6.8    4.6
  85   97    4.6   18.4    4.6
  85   98    4.6   26.7    4.6
  85   99    4.7   20.5    4.7
  85  100    4.7   21.8    4.7
  86    1    2.0    8.4    2.0
  86    2    2.2   11.3    2.2
  86    3    2.4    4.8    2.4
  86    4    2.6    5.8    2.6
  86    5    2.7    7.1    2.7
  86    6    2.8   15.7    2.8
  86    7    2.9    5.9    2.9
  86    8    3.0   16.5    3.0
  86    9    3.0   12.6    3.0
  86   10    3.3   13.1    3.3
  86   11    3.2    3.2    3.2
  86   12    2.8   24.3    2.8
  86   13    2.6   15.5    2.6
  86   14    2.8   48.3    2.8
  86   15    2.8   25.5    2.8
  86   16    2.7    6.7    2.7
  86   17    3.0   21.8    3.0
  86   18    3.0   28.8    3.0
  86   19    3.0   23.4    3.0
  86   20    3.1    5.3    3.1
  86   21    2.9    9.3    2.9
  86   22    2.7    9.7    2.7
  86   23    2.7   33.9    2.7
  86   24    2.6   10.8    2.6
  86   25    2.5    2.5    2.5
  86   26    2.5   14.8    2.5
  86   27    2.6   13.3    2.6
  86   28    2.6    5.9    2.6
  86   29    2.7   16.2    2.7
  86   30    2.7   12.3    2.7
  86   31    2.8   15.7    2.8
  86   32    2.3   17.6    2.3
  86   33    3.7    3.7    3.7
  86   34    5.2    5.2    5.2
  86   35    3.5    3.5    3.5
  86   36    3.1    7.5    3.1
  86   37    3.5   23.4    3.5
  86   38    3.2   19.9    3.2
  86   39    2.9   11.5    2.9
  86   40    3.1   20.3    3.1
  86   41    3.1   28.1    3.1
  86   42    3.1   43.6    3.1
  86   43    3.1   31.8    3.1
  86   44    3.2   14.9    3.2
  86   45    3.3    9.2    3.3
  86   46    3.3    3.3    3.3
  86   47    3.3    3.3    3.3
  86   48    3.4    3.4    3.4
  86   49    3.4    3.4    3.4
  86   50    3.2   15.4    3.2
  86   51    3.2   21.3    3.2
  86   52    3.2    6.7    3.2
  86   53    3.4   18.3    3.4
  86   54    3.5    6.6    3.5
  86   55    3.7   25.9    3.7
  86   56    3.8   37.2    3.8
  86   57    3.9    3.9    3.9
  86   58    4.1   50.2    4.1
  86   59    4.2  109.5    4.2
  86   60    4.2   83.2    4.2
  86   61    4.4    6.9    4.4
  86   62    4.4   16.1    4.4
  86   63    4.1   19.4    4.1
  86   64    3.8   39.6    3.8
  86   65    3.8   15.7    3.8
  86   66    3.6   15.2    3.6
  86   67    1.5    1.5    1.5
  86   68    0.4    0.4    0.4
  86   69    0.7    0.7    0.7
  86   70    4.3    8.3    4.3
  86   71    4.4    4.4    4.4
  86   72    4.6   33.1    4.6
  86   73    4.7   15.9    4.7
  86   74    4.7   22.9    4.7
  86   75    4.6   32.7    4.6
  86   76    4.8   27.4    4.8
  86   77    4.7    7.8    4.7
  86   78    4.8   10.0    4.8
  86   79    4.8   15.1    4.8
  86   80    4.7   14.4    4.7
  86   81    4.7   22.1    4.7
  86   82    4.6   11.6    4.6
  86   83    4.5  116.3    4.5
  86   84    4.4  116.3    4.4
  86   85    4.2   74.2    4.2
  86   86    4.1    4.6    4.1
  86   87    4.2   23.4    4.2
  86   88    4.2   72.7    4.2
  86   89    4.4   34.7    4.4
  86   90    4.4    4.4    4.4
  86   91    4.6   17.3    4.6
  86   92    4.9   20.0    4.9
  86   93    4.8   23.1    4.8
  86   94    4.8   36.7    4.8
  86   95    4.8   30.6    4.8
  86   96    4.6   17.5    4.6
  86   97    4.6    9.0    4.6
  86   98    4.6   37.8    4.6
  86   99    4.7   30.8    4.7
  86  100    4.6    7.5    4.6
  87    1    2.0   10.2    2.0
  87    2    2.1    6.0    2.1
  87    3    2.2   22.6    2.2
  87    4    2.4   17.2    2.4
  87    5    2.5    7.1    2.5
  87    6    2.7    6.5    2.7
  87    7    2.7    7.7    2.7
  87    8    2.9   22.7    2.9
  87    9    2.8   11.9    2.8
  87   10    3.0   12.9    3.0
  87   11    3.3    3.3    3.3
  87   12    2.8   23.0    2.8
  87   13    2.6    9.4    2.6
  87   14    2.7   29.5    2.7
  87   15    2.7   27.1    2.7
  87   16    2.8    5.1    2.8
  87   17    3.1   14.3    3.1
  87   18    3.2   10.9    3.2
  87   19    3.2   26.1    3.2
  87   20    3.2   22.1    3.2
  87   21    3.1   21.9    3.1
  87   22    2.8    3.3    2.8
  87   23    2.6   10.4    2.6
  87   24    2.6    2.6    2.6
  87   25    2.5    2.5    2.5
  87   26    2.6    2.6    2.6
  87   27    2.6    9.9    2.6
  87   28    2.6   13.1    2.6
  87   29    2.7    6.3    2.7
  87   30    2.7   19.0    2.7
  87   31    3.0   14.7    3.0
  87   32    3.2   25.3    3.2
  87   33    4.0    7.7    4.0
  87   34    4.7    4.7    4.7
  87   35    2.6    2.6    2.6
  87   36    0.5    1.1    0.5
  87   37    0.7    3.6    0.7
  87   38    2.0   12.4    2.0
  87   39    2.6   24.0    2.6
  87   40    3.0   15.4    3.0
  87   41    3.2    9.7    3.2
  87   42    3.1   26.9    3.1
  87   43    3.1   23.0    3.1
  87   44    3.1   11.0    3.1
  87   45    3.2   34.9    3.2
  87   46    3.2   27.0    3.2
  87   47    3.3   11.2    3.3
  87   48    3.3    3.3    3.3
  87   49    3.3    3.3    3.3
  87   50    3.1    3.1    3.1
  87   51    3.0    8.4    3.0
  87   52    3.2   19.5    3.2
  87   53    3.2   26.5    3.2
  87   54    3.4   12.9    3.4
  87   55    3.6    3.6    3.6
  87   56    3.8    3.8    3.8
  87   57    3.9    3.9    3.9
  87   58    4.0   56.7    4.0
  87   59    4.1  109.5    4.1
  87   60    4.1   30.5    4.1
  87   61    4.5    4.5    4.5
  87   62    4.4   13.8    4.4
  87   63    4.2    4.2    4.2
  87   64    3.8   45.5    3.8
  87   65    3.8   15.7    3.8
  87   66    4.3   25.6    4.3
  87   67    2.1    5.9    2.1
  87   68    0.3    0.3    0.3
  87   69    0.3    0.3    0.3
  87   70    4.0   28.9    4.0
  87   71    4.4    4.4    4.4
  87   72    4.5   33.1    4.5
  87   73    4.7   25.5    4.7
  87   74    4.8   13.1    4.8
  87   75    4.7   16.2    4.7
  87   76    4.7   14.1    4.7
  87   77    4.8   10.3    4.8
  87   78    4.8   16.9    4.8
  87   79    4.8   10.6    4.8
  87   80    4.8   21.2    4.8
  87   81    4.7   44.4    4.7
  87   82    4.6   17.0    4.6
  87   83    4.5   81.4    4.5
  87   84    4.2  109.3    4.2
  87   85    4.1   67.2    4.1
  87   86    4.0    4.4    4.0
  87   87    4.0    9.1    4.0
  87   88    4.0   12.1    4.0
  87   89    4.2   35.3    4.2
  87   90    4.2   21.0    4.2
  87   91    4.6   22.3    4.6
  87   92    4.9   42.8    4.9
  87   93    4.8   11.2    4.8
  87   94    4.7   25.6    4.7
  87   95    4.8   22.8    4.8
  87   96    4.8   31.4    4.8
  87   97    4.6    4.6    4.6
  87   98    4.7   29.8    4.7
  87   99    4.7   38.0    4.7
  87  100    4.6   17.7    4.6
  88    1    2.0   14.5    2.0
  88    2    2.1    5.8    2.1
  88    3    2.1   11.7    2.1
  88    4    2.3   13.4    2.3
  88    5    2.4   18.9    2.4
  88    6    2.6   28.8    2.6
  88    7    2.7    8.0    2.7
  88    8    2.8   21.1    2.8
  88    9    2.7   12.8    2.7
  88   10    3.1    8.7    3.1
  88   11    3.5    3.5    3.5
  88   12    2.9   27.3    2.9
  88   13    2.7   10.9    2.7
  88   14    2.6   20.4    2.6
  88   15    2.6   22.0    2.6
  88   16    2.8    4.8    2.8
  88   17    3.1    5.1    3.1
  88   18    3.2    8.4    3.2
  88   19    3.3    6.0    3.3
  88   20    3.4   13.7    3.4
  88   21    3.3   15.9    3.3
  88   22    2.8   23.2    2.8
  88   23    2.7   23.3    2.7
  88   24    2.6    2.6    2.6
  88   25    2.5    2.5    2.5
  88   26    2.6    2.6    2.6
  88   27    2.6   31.9    2.6
  88   28    2.5   24.1    2.5
  88   29    2.5   12.5    2.5
  88   30    2.6    7.5    2.6
  88   31    3.0   21.5    3.0
  88   32    3.2   27.2    3.2
  88   33    3.6    3.6    3.6
  88   34    3.9   11.6    3.9
  88   35    3.7   11.0    3.7
  88   36    3.2   14.0    3.2
  88   37    1.6    4.6    1.6
  88   38    0.2    0.2    0.2
  88   39    0.1    0.1    0.1
  88   40    0.8    8.4    0.8
  88   41    2.3   17.5    2.3
  88   42    3.2    3.2    3.2
  88   43    3.2    3.2    3.2
  88   44    3.0   14.8    3.0
  88   45    3.1   27.8    3.1
  88   46    3.1   34.0    3.1
  88   47    3.2   34.9    3.2
  88   48    3.3   13.2    3.3
  88   49    3.1    9.2    3.1
  88   50    3.0    3.0    3.0
  88   51    2.8    2.8    2.8
  88   52    2.5    2.5    2.5
  88   53    3.1   12.6    3.1
  88   54    3.3    3.3    3.3
  88   55    3.5    3.5    3.5
  88   56    3.8    3.8    3.8
  88   57    3.7   31.6    3.7
  88   58    3.8   26.1    3.8
  88   59    3.9   17.1    3.9
  88   60    4.2    9.5    4.2
  88   61    4.6    7.1    4.6
  88   62    4.3    9.4    4.3
  88   63    4.1   22.3    4.1
  88   64    3.8   18.1    3.8
  88   65    3.8    9.8    3.8
  88   66    4.0   25.6    4.0
  88   67    0.9    8.6    0.9
  88   68    0.2    0.2    0.2
  88   69    0.2    0.2    0.2
  88   70    3.0   11.5    3.0
  88   71    4.2    4.2    4.2
  88   72    4.4   18.5    4.4
  88   73    4.7   18.6    4.7
  88   74    4.9    9.6    4.9
  88   75    4.7   10.7    4.7
  88   76    4.7    9.4    4.7
  88   77    4.8   21.8    4.8
  88   78    4.8   11.2    4.8
  88   79    4.8   11.9    4.8
  88   80    4.7   15.2    4.7
  88   81    4.6   27.9    4.6
  88   82    4.6   14.1    4.6
  88   83    4.5   18.5    4.5
  88   84    4.2   10.5    4.2
  88   85    4.2   19.1    4.2
  88   86    3.9   17.8    3.9
  88   87    3.8   31.6    3.8
  88   88    3.9   14.4    3.9
  88   89    4.0   38.7    4.0
  88   90    4.1   34.8    4.1
  88   91    4.3    6.8    4.3
  88   92    4.5   45.3    4.5
  88   93    4.5   16.0    4.5
  88   94    4.6   30.5    4.6
  88   95    4.7   36.5    4.7
  88   96    4.7   35.8    4.7
  88   97    4.7    8.6    4.7
  88   98    4.7   13.0    4.7
  88   99    4.7   27.6    4.7
  88  100    4.4   12.8    4.4
  89    1    1.8   20.3    1.8
  89    2    1.9   21.3    1.9
  89    3    2.0   28.2    2.0
  89    4    2.1   12.4    2.1
  89    5    2.3   17.6    2.3
  89    6    2.4   17.3    2.4
  89    7    2.6    8.4    2.6
  89    8    2.6   12.1    2.6
  89    9    2.5   14.5    2.5
  89   10    2.8   11.6    2.8
  89   11    3.4    3.4    3.4
  89   12    3.0   23.5    3.0
  89   13    2.7    8.9    2.7
  89   14    2.6   37.0    2.6
  89   15    2.6   28.4    2.6
  89   16    2.8    3.3    2.8
  89   17    3.1    6.8    3.1
  89   18    3.2   12.1    3.2
  89   19    3.3    6.4    3.3
  89   20    3.4    5.4    3.4
  89   21    3.4   10.3    3.4
  89   22    3.1   12.7    3.1
  89   23    2.9   12.2    2.9
  89   24    2.8   22.9    2.8
  89   25    2.6   15.9    2.6
  89   26    2.6    4.5    2.6
  89   27    2.6   17.2    2.6
  89   28    2.5   14.8    2.5
  89   29    2.4   31.0    2.4
  89   30    2.4   21.6    2.4
  89   31    2.7   21.9    2.7
  89   32    2.8    8.5    2.8
  89   33    3.1    3.1    3.1
  89   34    3.2   27.0    3.2
  89   35    3.2    8.1    3.2
  89   36    3.0   15.4    3.0
  89   37    2.7    8.2    2.7
  89   38    1.9   16.6    1.9
  89   39    0.4    7.6    0.4
  89   40    0.0    0.0    0.0
  89   41    0.0    0.0    0.0
  89   42    1.4    1.4    1.4
  89   43    3.3   10.2    3.3
  89   44    2.8   22.4    2.8
  89   45    2.8   11.1    2.8
  89   46    3.0   22.0    3.0
  89   47    3.1   23.0    3.1
  89   48    3.1   27.3    3.1
  89   49    3.1   44.9    3.1
  89   50    3.1   30.3    3.1
  89   51    3.1   14.2    3.1
  89   52    2.4    2.4    2.4
  89   53    1.0    1.0    1.0
  89   54    2.2    2.2    2.2
  89   55    3.6    3.6    3.6
  89   56    3.7    3.7    3.7
  89   57    3.8   87.6    3.8
  89   58    3.9   93.2    3.9
  89   59    3.7   27.4    3.7
  89   60    3.9   14.9    3.9
  89   61    4.0    4.0    4.0
  89   62    4.1   10.5    4.1
  89   63    3.8   28.9    3.8
  89   64    3.7   15.8    3.7
  89   65    3.8    6.1    3.8
  89   66    4.1   27.3    4.1
  89   67    2.0    9.7    2.0
  89   68    0.1    0.1    0.1
  89   69    0.2    0.2    0.2
  89   70    2.4    4.2    2.4
  89   71    4.3    5.6    4.3
  89   72    4.2   19.8    4.2
  89   73    4.6   25.7    4.6
  89   74    4.8   13.7    4.8
  89   75    4.7   27.6    4.7
  89   76    4.7   10.7    4.7
  89   77    4.7   19.6    4.7
  89   78    4.8   16.6    4.8
  89   79    4.8   19.5    4.8
  89   80    4.7   11.7    4.7
  89   81    4.6    8.6    4.6
  89   82    4.6   15.7    4.6
  89   83    4.6    6.8    4.6
  89   84    4.4   35.6    4.4
  89   85    4.2   37.7    4.2
  89   86    3.9   27.9    3.9
  89   87    3.8   20.4    3.8
  89   88    3.7   20.4    3.7
  89   89    3.8   29.9    3.8
  89   90    4.0   45.6    4.0
  89   91    4.1   11.9    4.1
  89   92    4.0   38.0    4.0
  89   93    4.2   59.3    4.2
  89   94    4.3   27.9    4.3
  89   95    4.5   43.7    4.5
  89   96    4.6   24.1    4.6
  89   97    4.7    8.5    4.7
  89   98    4.7    4.7    4.7
  89   99    3.6    3.6    3.6
  89  100    1.3    1.3    1.3
  90    1    1.7    1.7    1.7
  90    2    1.8    1.8    1.8
  90    3    1.9    8.6    1.9
  90    4    2.1   16.8    2.1
  90    5    2.2   36.0    2.2
  90    6    2.4   33.8    2.4
  90    7    2.5   10.6    2.5
  90    8    2.4    6.8    2.4
  90    9    2.4    7.9    2.4
  90   10    3.0    5.7    3.0
  90   11    3.4    3.4    3.4
  90   12    2.8   15.7    2.8
  90   13    2.7    4.4    2.7
  90   14    2.6   11.1    2.6
  90   15    2.6   17.7    2.6
  90   16    2.8    2.8    2.8
  90   17    3.2    8.4    3.2
  90   18    3.2    8.4    3.2
  90   19    3.3    8.7    3.3
  90   20    3.3   10.6    3.3
  90   21    3.3   18.0    3.3
  90   22    3.2   23.0    3.2
  90   23    3.1    9.6    3.1
  90   24    3.0   26.2    3.0
  90   25    3.0   26.6    3.0
  90   26    2.7   25.3    2.7
  90   27    2.6   14.1    2.6
  90   28    2.6    4.5    2.6
  90   29    2.5   15.8    2.5
  90   30    2.4   23.7    2.4
  90   31    2.5   25.7    2.5
  90   32    2.6    2.6    2.6
  90   33    2.7   12.6    2.7
  90   34    2.8   12.2    2.8
  90   35    2.9   21.9    2.9
  90   36    2.9   22.9    2.9
  90   37    2.7   12.4    2.7
  90   38    2.5   10.2    2.5
  90   39    2.2   12.4    2.2
  90   40    1.6   15.2    1.6
  90   41    0.7    9.6    0.7
  90   42    0.2    0.2    0.2
  90   43    0.0    0.0    0.0
  90   44    0.5    6.8    0.5
  90   45    1.6   15.2    1.6
  90   46    2.8   24.2    2.8
  90   47    2.9    7.5    2.9
  90   48    2.9   23.4    2.9
  90   49    2.8   50.2    2.8
  90   50    2.9   39.7    2.9
  90   51    3.1   42.1    3.1
  90   52    3.0   19.9    3.0
  90   53    3.2   11.5    3.2
  90   54    3.0    3.0    3.0
  90   55    3.7    3.7    3.7
  90   56    3.7    3.7    3.7
  90   57    3.7   14.9    3.7
  90   58    3.6   59.6    3.6
  90   59    3.5   26.5    3.5
  90   60    3.6   39.8    3.6
  90   61    3.8   33.8    3.8
  90   62    3.9   13.5    3.9
  90   63    3.8   11.0    3.8
  90   64    3.5   10.0    3.5
  90   65    3.6    9.1    3.6
  90   66    4.3   27.4    4.3
  90   67    2.3   13.9    2.3
  90   68    0.2    0.2    0.2
  90   69    0.2    0.2    0.2
  90   70    1.1    5.0    1.1
  90   71    4.2   13.1    4.2
  90   72    4.3   12.6    4.3
  90   73    4.5   30.5    4.5
  90   74    4.7   21.1    4.7
  90   75    4.7   15.8    4.7
  90   76    4.6   12.1    4.6
  90   77    4.7   12.4    4.7
  90   78    4.7    8.8    4.7
  90   79    4.7    9.2    4.7
  90   80    4.7   14.6    4.7
  90   81    4.7   23.5    4.7
  90   82    4.6   49.9    4.6
  90   83    4.6   25.7    4.6
  90   84    4.5   18.8    4.5
  90   85    4.3   21.6    4.3
  90   86    4.0   11.8    4.0
  90   87    3.7    8.3    3.7
  90   88    3.7   23.5    3.7
  90   89    3.8   24.6    3.8
  90   90    4.1   38.3    4.1
  90   91    4.1   24.6    4.1
  90   92    3.9   20.9    3.9
  90   93    4.0   42.2    4.0
  90   94    4.2    6.8    4.2
  90   95    3.4    6.0    3.4
  90   96    2.0    2.0    2.0
  90   97    3.2    3.2    3.2
  90   98    4.2    4.2    4.2
  90   99    4.8    4.8    4.8
  90  100    4.6   12.2    4.6
  91    1    1.7    6.7    1.7
  91    2    1.8    1.8    1.8
  91    3    1.9    1.9    1.9
  91    4    2.0    2.0    2.0
  91    5    2.2    4.4    2.2
  91    6    2.4    9.1    2.4
  91    7    2.4    6.6    2.4
  91    8    2.5   16.0    2.5
  91    9    2.6    2.6    2.6
  91   10    3.1    3.9    3.1
  91   11    3.5    3.5    3.5
  91   12    3.1   12.4    3.1
  91   13    2.8    9.8    2.8
  91   14    2.7   14.3    2.7
  91   15    2.7   20.7    2.7
  91   16    2.8    4.0    2.8
  91   17    3.1    4.3    3.1
  91   18    3.1   11.9    3.1
  91   19    3.2   12.1    3.2
  91   20    3.3   17.9    3.3
  91   21    3.2   22.4    3.2
  91   22    3.2   16.8    3.2
  91   23    3.1   16.8    3.1
  91   24    3.2   11.1    3.2
  91   25    3.0    9.7    3.0
  91   26    2.8   16.0    2.8
  91   27    2.7   15.1    2.7
  91   28    2.7   28.4    2.7
  91   29    2.6   12.0    2.6
  91   30    2.5    4.5    2.5
  91   31    2.3    6.2    2.3
  91   32    2.4    2.4    2.4
  91   33    2.5   33.0    2.5
  91   34    2.6   17.4    2.6
  91   35    2.6    9.8    2.6
  91   36    2.8   11.2    2.8
  91   37    2.7   19.9    2.7
  91   38    2.6   14.9    2.6
  91   39    2.6   19.6    2.6
  91   40    2.7   15.8    2.7
  91   41    3.0   12.0    3.0
  91   42    3.1    3.1    3.1
  91   43    0.5    6.9    0.5
  91   44    0.1    0.1    0.1
  91   45    1.0    1.0    1.0
  91   46    2.3   11.2    2.3
  91   47    2.9   20.1    2.9
  91   48    2.5   20.6    2.5
  91   49    2.7    9.0    2.7
  91   50    2.8   33.6    2.8
  91   51    2.9   24.9    2.9
  91   52    2.7   22.7    2.7
  91   53    3.0   28.1    3.0
  91   54    3.3    3.3    3.3
  91   55    3.5    3.5    3.5
  91   56    3.6    3.6    3.6
  91   57    3.6    3.6    3.6
  91   58    3.4    3.4    3.4
  91   59    3.4   11.1    3.4
  91   60    3.6   34.5    3.6
  91   61    3.7   23.4    3.7
  91   62    3.8   34.6    3.8
  91   63    3.6   30.7    3.6
